_id,productTitle,productPrice,productUrl,productImage,mainCategoryName,subCategoryName,shop,brandName
6663ef9027afadaf979445a7,Kirks Sugar Free Creaming Soda Soft Drink Bottle 1.25l,1.6,https://www.woolworths.com.au/shop/productdetails/260366/kirks-sugar-free-creaming-soda-soft-drink-bottle,https://assets.woolworths.com.au/images/1005/260366.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Kirks
6663ef9027afadaf979445a8,Woolworths Diet Blood Orange Sparkling Mineral Water 1.25l,1.1,https://www.woolworths.com.au/shop/productdetails/756078/woolworths-diet-blood-orange-sparkling-mineral-water,https://assets.woolworths.com.au/images/1005/756078.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Woolworths
6663ef9027afadaf979445a9,"Nexba Apple, Pear & Ginger Sugar-free Kombucha 330ml X 4 Pack",8.95,https://www.woolworths.com.au/shop/productdetails/23705/nexba-apple-pear-ginger-sugar-free-kombucha,https://assets.woolworths.com.au/images/1005/23705.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Nexba
6663ef9027afadaf979445aa,Nexba Mixed Berry Sugar-free Kombucha 330ml X 4 Pack,8.95,https://www.woolworths.com.au/shop/productdetails/808011/nexba-mixed-berry-sugar-free-kombucha,https://assets.woolworths.com.au/images/1005/808011.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Nexba
6663ef9027afadaf979445ab,Fanta Orange Soft Drink Cans 375ml X24 Pack,23.1,https://www.woolworths.com.au/shop/productdetails/370743/fanta-orange-soft-drink-cans,https://assets.woolworths.com.au/images/1005/370743.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Fanta
6663ef9027afadaf979445ac,Schweppes Lemonade Soft Drink Cans Multipack 375ml X 10 Pack,9,https://www.woolworths.com.au/shop/productdetails/442185/schweppes-lemonade-soft-drink-cans-multipack,https://assets.woolworths.com.au/images/1005/442185.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Schweppes
6663ef9027afadaf979445ad,Fever-tree Refreshingly Light Premium Indian Tonic Water Bottles 200ml X 4 Pack,7.2,https://www.woolworths.com.au/shop/productdetails/990001/fever-tree-refreshingly-light-premium-indian-tonic-water-bottles,https://assets.woolworths.com.au/images/1005/990001.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Fever-tree
6663ef9027afadaf979445ae,Fever-tree Premium Dry Ginger Ale  Bottles 200ml X 4 Pack,7.2,https://www.woolworths.com.au/shop/productdetails/352013/fever-tree-premium-dry-ginger-ale-bottles,https://assets.woolworths.com.au/images/1005/352013.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Fever-tree
6663ef9027afadaf979445af,Fever-tree Mediterranean Light Tonic Water 4 X 200ml,7.2,https://www.woolworths.com.au/shop/productdetails/255679/fever-tree-mediterranean-light-tonic-water,https://assets.woolworths.com.au/images/1005/255679.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Fever-tree
6663ef9027afadaf979445b0,Woolworths Ginger Beer Bottle 1.25l,1.2,https://www.woolworths.com.au/shop/productdetails/756030/woolworths-ginger-beer-bottle,https://assets.woolworths.com.au/images/1005/756030.jpg?impolicy=wowsmkqiema&w=260&h=260,Soft Drinks,Soft Drinks,woolworths,Woolworths
